"Прайс-лист: DEALER_PRICE от 10.04.2023","","","","","","","","",""
"","","","","","","","","",""
"ID товара","Артикул","Описание","Код производителя","Срок гарантии","Кол-во в коробке","D3","Спец.цена","Наличие","Спец.тенге"
"282761","P40405-B21 HPE DL360 Gen10 6248R","Сервер HPE DL360 Gen10 P40405-B21 (1xXeon6248R(24C-3.0G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10GbE-T/ 1x800Wp/3yw)","P40405-B21","36","","5773","5715","менее 10","2571750"
"283732","P40406-B21 HPE DL360 Gen10 6226R 1P","Сервер HPE DL360 Gen10 P40406-B21 (1xXeon6226R(16C-2.9G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10GbE-T FL/ 1x800Wp/3yw)","P40406-B21","36","","3578","3542","менее 10","1593900"
"283705","P40401-B21 HPE DL360 Gen10 5220 2P","Сервер HPE DL360 Gen10 P40401-B21 (2xXeon5220(18C-2.2G)/2x32GB 2R/ 8 SFF SC/ P408i-a 2GB/ 2x10/25Gb-SFP28/ 2x800Wp/ 3yw)","P40401-B21","36","","9148","9057","менее 10","4075650"
"285861","HPE SimpliVity 380 Gen10 DEMO","Платформа HPE SimpliVity Gen10 2xNode(Xeon 6130/192GB/4000 ESS Kit/OmniStack 1P ESS/FlexFabric 2x10Gb SFP+/2x1600W)","","12","","26541","26031","менее 10","11713950"
"285480","P44112-421 HPE DL20 Gen10+ Server","Сервер HPE DL20 Gen10+ P44112-421 (1xXeon E-2314(4C-2.86G)/ 1x8GB/ 2 LFF nhp/ VROC SATA RAID/ 2x1GbE/ 1x290Wp/3yw)","P44112-421","36","","1154","1142","более 30","513900"
"285822","P55245-B21 HP DL380 G10+ 4309 Svr","Сервер HPE DL380 G10+ P55245-B21 (1xXeon4309Y(8C-2.8G)/ 1x32GB 2R/ 8 SFF BC/ MR416i-p 4GB Batt/ 2x10Gb SFP+/ 1x800W/3yw)","P55245-B21","36","","3594","3558","более 30","1601100"
"285823","P55247-B21 HP DL380 G10+ 4314 Svr","Сервер HPE DL380 G10+ P55247-B21 (1xXeon4314(16C-2.4G)/ 1x32GB 2R/ 8 SFF BC/ MR416i-p 4GB Batt/ 2x10Gb SFP+/ 1x800W/3yw)","P55247-B21","36","","3669","3632","более 10","1634400"
"286384","DL380 G10+ 4314 Svr 2х1.92TB","Сервер HPE DL380 G10+ (1xXeon4314(16C-2.4G)/ 1x32GB 2R/ 8 SFF BC/ 2x1.92TB NVMe/MR416i-p 4GB/ 2x10Gb SFP+/ 1x800W/3yw)","","36","","6779","6163","менее 10","2773350"
"286343","P55246-B21 HPE DL380 G10+ 4310 Svr","Сервер HPE DL380 G10+ P55246-B21 (1xXeon4310(12C-2.1G)/ 1x32GB 2R/ 8 SFF BC U3/ MR416i-p 4GB/ 2x10Gb SFP+/ 1x800W/3yw)","P55246-B21","36","","3593","3557","более 10","1600650"
"286342","P55248-B21 HPE DL380 G10+ 5315Y Svr","Сервер HPE DL380 G10+ P55248-B21 (1xXeon5315Y(8C-3.2G)/ 1x32GB 2R/ 8 SFF BC U3/ MR416i-p 4GB/ 2x10Gb SFP+/ 1x800W/3yw)","P55248-B21","36","","4011","3971","менее 10","1786950"
"286340","P55240-B21 HPE DL360 G10+ 4309Y Svr","Сервер HPE DL360 G10+ P55240-B21 (1xXeon4309Y(8C-2.8G)/ 1x32GB 2R/ 8 SFF BC U3/ MR416i-a 4GB/ 2x10Gb RJ45/ 1x800W/3yw)","P55240-B21","36","","3762","3724","более 10","1675800"
"286341","P55241-B21 HPE DL360 G10+ 4310 Svr","Сервер HPE DL360 G10+ P55241-B21 (1xXeon4310(12C-2.1G)/ 1x32GB 2R/ 8 SFF BC U3/ MR416i-a 4GB/ 2x10Gb RJ45/ 1x800W/3yw)","P55241-B21","36","","3546","3510","более 10","1579500"
"286344","P55242-B21 HPE DL360 G10+ 4314 Svr","Сервер HPE DL360 G10+ P55242-B21 (1xXeon4314(16C-2.4G)/ 1x32GB 2R/ 8 SFF BC U3/ MR416i-a 4GB/ 2x10Gb RJ45/ 1x800W/3yw)","P55242-B21","36","","3826","3788","более 10","1704600"
"289746","P44722-421 HPE ML30 Gen10+","Сервер HPE ML30 Gen10+ P44722-421 (1xXeon E-2314(4C-2.8G)/1x16GB/8 SFF BC/Intel VROC SATA SW RAID/2x1GbE/ 1x500Wp/3yw)","P44722-421","12","","1445","1418","более 10","638100"
"286709","P44114-421 HPE DL20 Gen10+ E-2314","Сервер HPE DL20 Gen10+ P44114-421(1xXeon E-2314(4C-2.8G)/1x16GB/4 SFF BC/Intel VROC SATA SW RAID/2x1GbE/ 1x500Wp/3yw)","P44114-421","36","","1358","1344","более 10","604800"
"290191","P21789-421 HPE ML350 Gen10 5214R","Сервер HPE ML350 Gen10 P21789-421 (1xXeon 4214R(12C-2.4G)/1x32GB/8 SFF SC/P408i-a 2GB Batt/4x1GbE/ 1x800Wp/3yw)","P21789-421","36","","3057","3026","более 10","1361700"
"290190","P25008-421 HPE ML350 Gen10 5218R","Сервер HPE ML350 Gen10 P25008-421 (1xXeon 5218R(20C-2.1G)/1x32GB/8 SFF SC/P408i-a 2GB Batt/4x1GbE/ 2x800Wp/3yw)","P25008-421","36","","4077","4036","менее 10","1816200"
"286706","P56955-B21 HPE DL360 Gen10 4208","Сервер HPE DL360 Gen10 P56955-B21 (1xXeon4208(8C-2.1G)/ 1x32GB 2R/ 8 SFF BC/ MR416i-a/ 4x1GbE/ 1x800Wp/3yw)","P56955-B21","36","","2650","2623","более 10","1180350"
"289915","P56956-B21 HPE DL360 G10 4210R Svr","Сервер HPE DL360 Gen10 P56956-B21 (1xXeon 4210R(10C-2.4G)/ 1x32GB 2R/ 8SFF BC/ MR416i-p 4GB Batt/ 4x1GbE/ 1x800Wp/3yw)","P56956-B21","36","","2727","2700","более 30","1215000"
"289916","P56958-B21 HPE DL360 G10 5218 Svr","Сервер HPE DL360 Gen10 P56958-B21 (1xXeon 5218(16C-2.3G)/ 1x32GB 2R/ 8SFF BC/ MR416i-p 4GB Bt/ 2x10Gb RJ45/ 1x800Wp/3yw)","P56958-B21","36","","3632","3596","более 10","1618200"
"289917","P56960-B21 HPE DL380 Gen10 4215R","Сервер HPE DL380 Gen10 P56960-B21 (1xXeon 4215R (8C-3.2G)/ 1x32GB 2R/ 8SFF BC/ MR416i-p 4GB/ 2x10Gb RJ45/ 1x800Wp/3yw)","P56960-B21","36","","3369","3335","менее 10","1500750"
"290186","P40423-B21 HPE DL380 Gen10 6226R 1P","Сервер HPE DL380 Gen10 P40423-B21 (1xXeon 6226R (16C-2.9G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb SFP+/ 1x800Wp/3yw)","P40423-B21","36","","3518","3483","менее 10","1567350"
"290333","P19772-B21 HPE DL360 Gen10 6248 Sv2","Сервер HPE DL360 Gen10 P19772-B21 (2xXeon 6248(20C-2.5G)/ 2x32GB 2R/ 8SFF SC/ P408i-a 2GB Bt/ 2x10/25Gb-SFP28/ 2x800Wp)","P19772-B21","36","","13634","13499","более 10","6074550"
"290192","P19176-B21 HPE DL360 Gen10 5217","Сервер HPE DL360 Gen10 P19176-B21 (1xXeon 5217(8C-3.0G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x800Wp/3yw)","P19176-B21","36","","5514","5459","более 10","2456550"
"290196","P20182-B21 HPE DL380 Gen10 3204","Сервер HPE DL380 Gen10 P20182-B21 (1xXeon 3204(6C-1.9G)/ 1x16GB 2R/ 8 LFF LP/ S100i SATA/  4x1GbE FL/ 1x500Wp/3yw)","P20182-B21","36","","1760","1742","менее 30","783900"
"290075","P24847-B21 HPE DL380 Gen10 6234 1P","Сервер HPE DL380 Gen10 P24847-B21 (1xXeon 6234 (8C-3.3G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb SFP+/ 1x800Wp/3yw)м","P24847-B21","36","","5268","5215","более 10","2346750"
"290142","P36135-B21 HPE DL380 Gen10 5218R 1P","Сервер HPE DL380 Gen10 P36135-B21 (1xXeon 5218R(20C-2.1G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb RJ45/ 1x800Wp/3yw)","P36135-B21","36","","3475","3440","менее 10","1548000"
"290195","P36183-B21 HPE DL360 Gen10 5218R","Сервер HPE DL360 Gen10 P36183-B21 (1xXeon 5218R(20C-2.1G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Bt/ 2x10Gb RJ45/ 1x800Wp/3y)","P36183-B21","36","","3376","3342","менее 10","1503900"
"290197","P55239-B21 HPE DL360 G10+ 4309Y","Сервер HPE DL360 G10+ P55239-B21 (1xXeon4309Y(8C-2.8G)/ 1x32GB 2R/ 8 SFF BC U3/ SR100i SATA/ 2x10Gb RJ45/ 1x800W/3yw)","P55239-B21","36","","2725","2698","более 10","1214100"
"290198","P55244-B21 HPE DL380 G10+ 4309Y","Сервер HPE DL380 G10+ P55244-B21 (1xXeon4309Y(8C-2.8G)/ 1x32GB 2R/ 8 SFF BC U3/ SR100i SATA/ 2x10Gb SFP+/ 1x800W/3yw)","P55244-B21","36","","3040","3009","более 10","1354050"
"291329","P56961-B21 HPE DL380 Gen10 4210R","Сервер HPE DL380 Gen10 P56961-B21 (1xXeon 4210R(10C-2.4G)/ 1x32GB 2R/ 8SFF BC/ MR416i-p 4GB Batt/ 4x1GbE/ 1x800Wp/3yw)","P56961-B21","36","","2778","2750","более 50","1237500"
"291330","P56962-B21 HPE DL380 G10 5218 1P","Сервер HPE DL380 Gen10 P56962-B21 (1xXeon 5218(16C-2.3G)/ 1x32GB 2R/ 8SFF BC/ MR416i-p 4GB Bt/ 2x10Gb RJ45/ 1x800Wp/3yw)","P56962-B21","36","","3645","3608","менее 10","1623600"
"286708","P44115-421 HPE DL20 Gen10+ E-2336","Сервер HPE DL20 Gen10+ P44115-421(1xXeon E-2336(6C-2.9G)/1x16GB/4 SFF BC/Intel VROC SATA SW RAID/2x1GbE/ 1x500Wp/3yw)","P44115-421","36","","1508","1493","менее 10","671850"
"277388","P20172-B21 HPE DL380 Gen10 4208 1P","Сервер P20172-B21 HPE DL380 Gen10 4208 1P 32G NC 12LFF Svr","P20172-B21","36","","3071","3040","более 30","1368000"
"290199","P07594-B21 HPE DL385 Gen10+ 7262","Сервер HPE DL385 G10+ P07594-B21 (1xEPYC 7262(8C-2.8G)/ 1x16GB 2R/ 8 LFF LP/ E208i-a/ 4x1GbE OCP3/ 1x500W/3yw)","P07594-B21","36","","3810","3700","более 10","1665000"
"HPE CPU","","","","","","","","",""
"253260","P02491-B21 HPE DL380G10 4208 Proc","Процессор P02491-B21 HPE DL380 Gen10 Intel Xeon-Silver 4208 (2.1GHz/8-core/85W) Processor Kit","P02491-B21","12","","688","675","менее 10","303750"
"271590","P24480-B21 HPE Intel Xeon-G 5218R","Процессор HPE DL360 Gen10 P24480-B21 Intel Xeon-Gold 5218R (2.1GHz/20-core/125W) Processor Kit","P24480-B21","36","","1755","1723","менее 10","775350"
"277760","P15995-B21 HPE DL360 Gen10 Xeon-G_S","Процессор HPE DL360 Gen10 P15995-B21 Intel Xeon-Gold 5220R (2.2GHz/24-core/150W) Processor Kit","P15995-B21_S","36","","1992","1973","менее 10","887850"
"HPE HDD","","","","","","","","",""
"220548","1.2Tb/10K/SAS/SFF 872479-B21 HPE","Жесткий диск 872479-B21 HPE 1.2TB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD","872479-B21","36","","284","279","более 10","125550"
"221217","1.8Tb/10K/SAS 872481-B21 HP","Жесткий диск 872481-B21 HPE 1.8TB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty 512e Digitally Signed Firmware HDD","872481-B21","36","1","393","386","менее 10","173700"
"236956","2.4TB/10K/SAS 881457-B21 HPE","Жесткий диск HPE 881457-B21, 2.4TB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty 512e Digitally Signed Firmware HDD","881457-B21","36","","433","426","более 50","191700"
"240765","480GB/6G/SATA/SFF P04560-B21 HP","Накопитель твердотельный SSD HPE 480GB P04560-B21 SATA 6G Read Intensive SFF SC (2.5in) 3yw PM883 (TLC/DWPD 0.8)","P04560-B21","0","","307","302","менее 10","135900"
"272157","2TB/861681-B21 SATA HPE","Жесткий диск 861681-B21 HPE 2TB SATA 6G Midline 7.2K LFF (3.5in) LP 1yW (ТОЛЬКО Gen10: DL20,160,180,325; ML30,110,350)","861681-B21","12","","165","161","менее 10","72450"
"285306","1.2TB/10K/SAS/SFF P28586-B21 HDD HP","Жесткий диск P28586-B2 HPE 1.2TB SAS 12G Mission Critical 10K SFF (2.5in) BC 3yr Wty MV HDD","P28586-B21","36","","259","254","более 10","114300"
"297099","1TB/7.2K/SATA/SFF/P28610-B21 HPE","Жесткий диск (внутренний) P28610-B21 HPE 1TB SATA 7.2K SFF BC HDD","P28610-B21","36","","300","295","более 10","132750"
"297100","480GB/SATA/SFF/P40497-B21 SSD HPE","Твердотельный накопитель (внутренний) P40497-B21 HPE 480GB SATA RI SFF BC MV SSD","P40497-B21","36","","350","344","более 10","154800"
"HPE RAM","","","","","","","","",""
"253126","P00924-B21 HPE 32GB 2Rx4 Smart Kit","Модуль памяти P00924-B21 HPE 32GB (1x32GB) Dual Rank x4 DDR4-2933 CAS-21-21-21 Registered Smart Memory Kit","P00924-B21","36","","405","400","менее 10","180000"
"252440","P00920-B21 HPE 16GB 1Rx4 PC4-2933Y","Модуль памяти P00920-B21 HPE 16GB (1x16GB) Single Rank x4 DDR4-2933 CAS-21-21-21 Registered Smart Memory Kit ","P00920-B21","12","","162","159","менее 30","71550"
"278064","862974-B21 HPE 8GB 1Rx8 PC4-2400T_S","Модуль памяти 862974-B21 HPE 8GB (1x8GB) Single Rank x8 DDR4-2400 CAS-17-17-17 Unbuffered Standard Memory Kit","862974-B21_S","12","","203","203","более 10","91350"
"278228","P00918-B21 8GB 1Rx8 PC4-2933Y-R_S","Модуль памяти P00918-B21 HPE 8GB (1x8GB) Single Rank x8 DDR4-2933 CAS-21-21-21 Registered Smart Memory Kit","P00918-B21_S ","12","","161","159","менее 10","71550"
"285457","P43019-B21 HP 16Gb PC4-3200AA-E Kit","Модуль памяти P43019-B21 HPE 16GB (1x16GB) Single Rank x8 DDR4-3200 CAS-22-22-22 Unbuffered Standard Memory Kit","P43019-B21","36","","224","220","более 30","99000"
"HPE серв. опции","","","","","","","","",""
"131195","647594-B21 HP 331T Gigabit Adapter","Адаптер сетевой 647594-B21 HPE 331T 4-Port Gigabit Server Adapter, x4 PCIe 2.0, 4xRJ45 (Broadcom BCM5719)","647594-B21","12","","204","200","менее 10","90000"
"226054","865414-B21 HPE 800W FS Plat Ht Plg","Блок питания HPE 865414-B21 800W Flex Slot Platinum Hot Plug Low Halogen Power Supply Kit, Gen10","865414-B21","36","","210","206","более 30","92700"
"246847","P01366-B21 HPE 96W Battery","Батарея контроллера P01366-B21 HPE 96W Smart Storage Battery (up to 20 Devices) with 145mm Cable Kit","P01366-B21","36","","86","84.5","более 50","38025"
"231251","870549-B21 HPE DL38X Gen10 12Gb SAS","Карта расширения HPE 870549-B21 DL38X Gen10 12Gb SAS Expander","870549-B21","0","","690","678","менее 10","305100"
"277765","874572-B21 HP Redundant FanCage_S","Комплект вентиляторов HPE 874572-B21 ML350 Gen10 Redundant Fan Cage Kit with 4 Fan Modules (для установки 2хCPU)","874572-B21_S","0","","142","141","менее 10","63450"
"278059","814835-B21 900W RPS Backplane_S","Плата объединительная 814835-B21 HPE 900W Standard AC 240VDC RPS Power Backplane","814835-B21_S","12","","206","206","менее 10","92700"
"086775","455883-B21 HP BLc 10Gb SR SFP+Opt","Трансивер оптический 455883-B21 HPE BladeSystem c-Class 10Gb SFP+ SR Transceiver","455883-B21","12","","543","538","менее 10","242100"
"218221","P9D94A HPE SN1100Q 16Gb 2p FC HBA","HBA-адаптер P9D94A HPE StoreFabric SN1100Q 16Gb Dual Port Fibre Channel Host Bus Adapter","P9D94A","12","","1927","1870","более 10","841500"
"282696","P14608-B21 HPE DL38X Gen10+ Max","Вентилятор охлаждения HPE P14608-B21 DL38X Gen10+ Max Perf Fan Kit","P14608-B21","36","","223","217","менее 10","97650"
"280264","P38995-B21 HPE 800W FS Plat Ht Kit","Блок питания HPE P38995-B21 800W Flex Slot Platinum Hot Plug Low Halogen Power Supply Kit, Gen10+","P38995-B21","36","","211","207","более 50","93150"
"252471","817709-B21 HPE Eth 10/25Gb 2p","Сетевой адаптер 817709-B21 HPE Eth 10/25Gb 2p 631FLR-SFP28 Adptr","817709-B21","36","","221","217","более 10","97650"
"282005","878360-B21 HPE DL580 Gen10 2x 4p","Карта расширения HPE 878360-B21 DL580 Gen10 2x 4p Slimline Riser Kit","878360-B21","36","","171","168","менее 10","75600"
"286670","P06367-B21 HPE MR416i-p Cntrl","Raid контроллер P06367-B21 Broadcom MR416i-p Controller for HPE Gen10+","P06367-B21","12","","948","930","более 50","418500"
"286668","P10097-B21 HPE BCM 57416 OCP3 Adp","Адаптер сетевой P10097-B21 BCM 57416 10GbE 2p BASE-T OCP3 Adapter","P10097-B21","12","","424","416","более 10","187200"
"282203","P10115-B21 HPE BCM 57414 10_25GbE","Сетевой адаптер HPE P10115-B21 BCM 57414 10_25GbE 2p SFP28 OCP3 Adptr","P10115-B21","36","","271","266","менее 30","119700"
"286669","P26253-B21 HPE BCM 57416 Adapter","Адаптер сетевой P26253-B21 BCM 57416 10GbE 2p BASE-T Adapter","P26253-B21","12","","424","416","менее 30","187200"
"286678","R2E09A HP SN1610Q 32Gb 2p FC HBA","HBA-адаптер R2E09A HPE SN1610Q 32Gb 2p FC HBA","R2E09A","12","","1693","1662","более 30","747900"
"HPE RAID контроллеры и HBA","","","","","","","","",""
"106289","AK344A HPE 81Q 1P  FC HBA Gen9","Адаптер FC 8Gb AK344A HPE 81Q 8Gb 1-port PCIe Fibre Channel Host Bus Adapter (PCIe 3.0 x8)","AK344A","12","","640","640","менее 10","288000"
"228720","QW971A SN1000Q 16Gb 1P FC HBA Gen9","Адаптер FC 16Gb QW971A HPE StoreFabric SN1000Q 16GB 1-port PCIe Fibre Channel Host Bus Adapter (PCIe 3.0 x8)","QW971A","36","","1058","1048","менее 10","471600"
"250806","804394-B21 HPE E208i-p SR G10","Контроллер RAID HPE 804394-B21 Smart Array E208i-p SR Gen10 (No Cache/12G SAS/PCIe3.0 x8/2 Internal mini-SAS) ","804394-B21","36","","267","263","менее 10","118350"
"257982","866448-B21 HPE 1U Gen10 8SFF SAS","Кабели SAS внутренние 866448-B21 HPE DL160/DL325 Gen10 1U 8SFF Smart Array SAS Cable Kit","866448-B21","12","","41","40","менее 10","18000"
